,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,count
2017,Moreland,BRUNSWICK,-37.7748429,144.95918490000003,Townhouse,Private room,1.0,1.0,79,2,8,30,60,2,100.0,moderate,1,0.26,440
2018,Moreland,BRUNSWICK,-37.76001631,144.9648118,Townhouse,Private room,1.0,1.0,35,6,13,26,32,7,100.0,moderate,9,0.59,440
2019,Moreland,BRUNSWICK,-37.75952225,144.958056,House,Private room,1.0,1.0,32,2,0,0,0,4,95.0,strict_14_with_grace_period,1,0.34,440
2020,Moreland,BRUNSWICK,-37.77078761,144.9641372,House,Private room,1.0,1.0,40,3,12,42,66,2,100.0,strict_14_with_grace_period,8,0.19,440
2021,Moreland,BRUNSWICK,-37.76592789,144.9631752,Apartment,Entire home/apt,2.0,3.0,180,5,24,54,84,1,100.0,strict_14_with_grace_period,1,0.09,440
2022,Moreland,BRUNSWICK,-37.77385512,144.9575977,House,Entire home/apt,1.0,1.0,100,7,0,0,0,2,100.0,moderate,1,0.18,440
2023,Moreland,BRUNSWICK,-37.75961073,144.9732148,House,Private room,1.0,1.0,37,1,0,0,0,0,,flexible,1,,440
2024,Moreland,BRUNSWICK,-37.77022504,144.954361,Apartment,Entire home/apt,2.0,2.0,251,2,0,0,0,0,,strict_14_with_grace_period,1,,440
2025,Moreland,BRUNSWICK,-37.76696956,144.96333930000003,Townhouse,Entire home/apt,2.0,2.0,150,2,0,0,14,2,100.0,moderate,1,0.23,440
2026,Moreland,BRUNSWICK,-37.76024314,144.9518643,Guesthouse,Entire home/apt,1.0,1.0,140,2,5,5,34,12,100.0,moderate,1,1.06,440
2027,Moreland,BRUNSWICK,-37.77286062,144.9648079,Guesthouse,Entire home/apt,1.0,1.0,79,3,9,26,45,45,96.0,flexible,1,4.02,440
2028,Moreland,BRUNSWICK,-37.76206885,144.96291509999998,Apartment,Entire home/apt,1.0,2.0,98,3,0,0,0,3,100.0,flexible,1,0.26,440
2029,Moreland,BRUNSWICK,-37.77061815,144.9679856,House,Entire home/apt,2.0,2.0,107,2,0,0,0,1,40.0,moderate,1,0.1,440
2030,Moreland,BRUNSWICK,-37.76515106,144.9648646,Apartment,Private room,1.0,1.0,84,1,0,0,0,1,100.0,flexible,1,0.09,440
2031,Moreland,BRUNSWICK,-37.76039937,144.9641687,Apartment,Private room,1.0,1.0,43,2,0,0,0,11,90.0,flexible,1,0.95,440
2032,Moreland,BRUNSWICK,-37.76255162,144.9648017,Apartment,Private room,1.0,1.0,55,2,0,0,0,0,,flexible,1,,440
2033,Moreland,BRUNSWICK,-37.7654937,144.9577352,Apartment,Private room,1.0,1.0,46,1,0,0,0,5,100.0,flexible,1,0.45,440
2034,Moreland,BRUNSWICK,-37.77326088,144.960672,Apartment,Entire home/apt,2.0,3.0,233,3,15,15,15,3,87.0,strict_14_with_grace_period,26,0.5,440
2035,Moreland,BRUNSWICK,-37.7590116,144.96981269999998,Apartment,Private room,1.0,1.0,120,1,29,59,89,0,,strict_14_with_grace_period,1,,440
2036,Moreland,BRUNSWICK,-37.767936,144.9695636,Townhouse,Entire home/apt,2.0,2.0,100,7,1,3,3,2,100.0,flexible,1,0.2,440
2037,Moreland,BRUNSWICK,-37.77085122,144.9530613,House,Private room,1.0,1.0,75,2,0,0,0,14,100.0,moderate,2,1.39,440
2038,Moreland,BRUNSWICK,-37.75574568,144.9618953,Apartment,Private room,0.0,2.0,60,4,10,40,70,19,93.0,flexible,1,1.86,440
2039,Moreland,BRUNSWICK,-37.770671,144.95083400000001,House,Entire home/apt,3.0,4.0,230,4,0,6,6,1,100.0,strict_14_with_grace_period,2,0.12,440
2040,Moreland,BRUNSWICK,-37.76997424,144.96542130000003,Apartment,Entire home/apt,1.0,2.0,100,2,0,0,0,3,100.0,strict_14_with_grace_period,42,0.44,440
2041,Moreland,BRUNSWICK,-37.76553858,144.9634924,House,Private room,1.0,1.0,96,2,0,11,41,2,100.0,flexible,2,0.88,440
2042,Moreland,BRUNSWICK,-37.77159542,144.96159,Apartment,Entire home/apt,1.0,1.0,75,3,2,5,35,13,98.0,strict_14_with_grace_period,1,1.49,440
2043,Moreland,BRUNSWICK,-37.76567968,144.9519898,House,Entire home/apt,4.0,4.0,410,7,7,7,13,0,,flexible,1,,440
2044,Moreland,BRUNSWICK,-37.77323418,144.9553618,Guesthouse,Entire home/apt,1.0,2.0,100,1,1,7,22,65,98.0,flexible,1,7.83,440
2045,Moreland,BRUNSWICK,-37.77283939,144.9525384,Apartment,Private room,1.0,1.0,55,1,0,0,0,1,100.0,flexible,1,0.12,440
2046,Moreland,BRUNSWICK,-37.76567542,144.962927,Apartment,Entire home/apt,1.0,1.0,120,1,18,45,75,6,97.0,strict_14_with_grace_period,90,0.72,440
2047,Moreland,BRUNSWICK,-37.761740100000004,144.9626257,Apartment,Entire home/apt,2.0,2.0,150,2,0,0,0,5,100.0,moderate,1,0.7,440
2048,Moreland,BRUNSWICK,-37.76353293,144.9535082,House,Private room,1.0,2.0,55,1,0,0,0,0,,flexible,2,,440
2049,Moreland,BRUNSWICK,-37.76386088,144.95191599999998,House,Entire home/apt,3.0,4.0,100,2,0,0,0,3,93.0,flexible,2,0.36,440
2050,Moreland,BRUNSWICK,-37.76043005,144.966161,Apartment,Entire home/apt,1.0,1.0,80,5,10,18,18,0,,flexible,1,,440
2051,Moreland,BRUNSWICK,-37.76035641,144.9645139,Townhouse,Private room,1.0,1.0,37,1,20,45,75,7,100.0,moderate,4,0.9,440
2052,Moreland,BRUNSWICK,-37.76022749,144.9651232,Townhouse,Private room,2.0,2.0,90,2,17,42,72,1,80.0,moderate,4,0.16,440
2053,Moreland,BRUNSWICK,-37.77438936,144.9505708,Townhouse,Private room,1.0,1.0,150,3,29,59,89,1,,flexible,1,0.13,440
2054,Moreland,BRUNSWICK,-37.7663321,144.9622678,Apartment,Private room,1.0,1.0,55,2,0,0,0,0,,flexible,1,,440
2055,Moreland,BRUNSWICK,-37.77750245,144.9713869,Apartment,Private room,2.0,1.0,75,25,0,0,0,0,,flexible,1,,440
2056,Moreland,BRUNSWICK,-37.77185665,144.9680812,House,Entire home/apt,3.0,5.0,190,2,15,15,15,8,100.0,strict_14_with_grace_period,42,1.54,440
2057,Moreland,BRUNSWICK,-37.75630925,144.95918999999998,House,Private room,1.0,1.0,40,1,19,40,52,45,95.0,strict_14_with_grace_period,3,6.99,440
2058,Moreland,BRUNSWICK,-37.76416824,144.96315330000002,Apartment,Entire home/apt,1.0,1.0,170,25,23,38,50,0,,flexible,1,,440
2059,Moreland,BRUNSWICK,-37.77324579,144.9551975,House,Private room,1.0,1.0,53,5,13,36,66,11,100.0,strict_14_with_grace_period,1,1.6,440
2060,Moreland,BRUNSWICK,-37.77678487,144.96400480000003,House,Private room,1.0,1.0,48,7,29,59,89,1,100.0,strict_14_with_grace_period,89,0.28,440
2061,Moreland,BRUNSWICK,-37.77403734,144.9597414,Apartment,Entire home/apt,2.0,1.0,100,4,7,33,54,3,100.0,flexible,1,0.49,440
2062,Moreland,BRUNSWICK,-37.76791311,144.9629634,Apartment,Entire home/apt,2.0,2.0,119,4,1,22,52,0,,strict_14_with_grace_period,2,,440
2063,Moreland,BRUNSWICK,-37.75913603,144.95689230000002,Townhouse,Private room,1.0,1.0,75,7,24,24,24,1,,flexible,1,0.21,440
