,Unnamed: 0,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,priceperbedroom,count,avgpricepersuburb
8904,11685,Melbourne,MELBOURNE,-37.81347555,144.9570303,Apartment,Entire home/apt,2,3,199,2,13,28,31,10,100,strict_14_with_grace_period,1,0.87,99.5,3439,101.9424736
8905,11686,Melbourne,MELBOURNE,-37.80962705,144.9668193,Apartment,Entire home/apt,2,3,174,1,0,0,0,10,84,flexible,1,0.86,87,3439,101.9424736
8906,11687,Melbourne,MELBOURNE,-37.81488011,144.955383,Apartment,Entire home/apt,2,3,140,1,12,25,53,38,83,flexible,4,3.3,70,3439,101.9424736
8907,11688,Melbourne,MELBOURNE,-37.81446274,144.9530782,Apartment,Entire home/apt,2,3,138,1,5,26,51,62,96,strict_14_with_grace_period,40,5.42,69,3439,101.9424736
8908,11689,Melbourne,MELBOURNE,-37.80828049,144.9616831,Apartment,Entire home/apt,2,2,159,1,0,0,0,12,98,strict_14_with_grace_period,4,1.11,79.5,3439,101.9424736
8909,11690,Port Phillip,MELBOURNE,-37.84725162,144.9770909,Apartment,Entire home/apt,2,2,86,4,0,0,0,1,100,flexible,1,0.09,43,3439,101.9424736
8910,11691,Port Phillip,MELBOURNE,-37.8463053,144.9789562,Apartment,Entire home/apt,2,2,184,1,12,38,68,26,86,strict_14_with_grace_period,47,2.25,92,3439,101.9424736
8911,11692,Melbourne,MELBOURNE,-37.81495059,144.9543804,Apartment,Entire home/apt,2,2,108,1,0,0,0,3,87,moderate,1,0.28,54,3439,101.9424736
8912,11693,Melbourne,MELBOURNE,-37.81510331,144.953184,Apartment,Entire home/apt,1,1,104,3,25,54,77,25,94,moderate,8,2.19,104,3439,101.9424736
8913,11694,Melbourne,MELBOURNE,-37.81330676,144.9527574,Apartment,Entire home/apt,1,1,100,3,22,51,77,36,97,moderate,8,3.3,100,3439,101.9424736
8914,11695,Melbourne,MELBOURNE,-37.81200873,144.9714304,Apartment,Entire home/apt,1,1,120,2,17,40,70,49,95,strict_14_with_grace_period,7,4.32,120,3439,101.9424736
8915,11696,Melbourne,MELBOURNE,-37.81044544,144.959824,Apartment,Private room,1,1,55,1,0,0,0,19,99,moderate,4,1.67,55,3439,101.9424736
8916,11697,Melbourne,MELBOURNE,-37.81880697,144.9593106,Apartment,Entire home/apt,3,4,400,2,9,20,36,19,95,moderate,26,1.69,133.3333333,3439,101.9424736
8917,11698,Melbourne,MELBOURNE,-37.80860312,144.9608314,Apartment,Entire home/apt,2,3,186,1,18,44,74,30,96,moderate,3,2.63,93,3439,101.9424736
8918,11699,Melbourne,MELBOURNE,-37.8297588,144.9794459,Apartment,Shared room,1,1,180,3,9,9,9,1,100,flexible,1,0.09,180,3439,101.9424736
8919,11701,Melbourne,MELBOURNE,-37.80878641,144.9595071,Serviced apartment,Entire home/apt,1,1,100,1,9,19,31,19,95,moderate,3,1.85,100,3439,101.9424736
8920,11702,Melbourne,MELBOURNE,-37.81018783,144.9617381,Apartment,Private room,2,2,54,1,5,11,32,23,86,strict_14_with_grace_period,4,2.12,27,3439,101.9424736
8921,11703,Melbourne,MELBOURNE,-37.80779346,144.9661617,Apartment,Entire home/apt,2,4,145,1,19,19,46,32,88,strict_14_with_grace_period,36,2.91,72.5,3439,101.9424736
8922,11704,Melbourne,MELBOURNE,-37.81016513,144.9601909,Apartment,Entire home/apt,2,3,219,2,30,60,90,8,93,strict_14_with_grace_period,8,0.72,109.5,3439,101.9424736
8923,11705,Port Phillip,MELBOURNE,-37.85176059,144.9789403,Apartment,Private room,1,1,90,1,0,0,0,4,100,flexible,1,0.37,90,3439,101.9424736
8924,11706,Melbourne,MELBOURNE,-37.81605054,144.9547839,Apartment,Entire home/apt,1,1,105,1,0,0,0,1,100,flexible,1,0.09,105,3439,101.9424736
8925,11707,Melbourne,MELBOURNE,-37.81017464,144.9690801,Apartment,Entire home/apt,1,2,140,2,0,0,0,3,93,moderate,30,0.27,140,3439,101.9424736
8926,11709,Melbourne,MELBOURNE,-37.80745479,144.9684304,Apartment,Entire home/apt,2,3,174,3,16,35,56,6,97,moderate,3,0.56,87,3439,101.9424736
8927,11710,Port Phillip,MELBOURNE,-37.83928534,144.9763181,Apartment,Entire home/apt,3,4,251,2,2,7,25,24,98,moderate,5,2.15,83.66666667,3439,101.9424736
8928,11711,Melbourne,MELBOURNE,-37.80890378,144.9607241,Apartment,Entire home/apt,1,2,136,2,5,16,46,42,98,strict_14_with_grace_period,4,4.03,136,3439,101.9424736
8929,11712,Melbourne,MELBOURNE,-37.80769082,144.967926,Apartment,Entire home/apt,2,3,174,3,16,35,56,7,89,moderate,3,0.63,87,3439,101.9424736
8930,11713,Melbourne,MELBOURNE,-37.81545588,144.9525642,Apartment,Entire home/apt,1,2,129,1,12,14,15,9,96,strict_14_with_grace_period,2,0.79,129,3439,101.9424736
8931,11714,Melbourne,MELBOURNE,-37.80993879,144.9585655,Apartment,Entire home/apt,1,1,119,1,15,43,73,33,95,strict_14_with_grace_period,5,2.89,119,3439,101.9424736
8932,11715,Melbourne,MELBOURNE,-37.80990138,144.9598992,Apartment,Entire home/apt,1,2,150,2,8,23,53,52,98,moderate,1,4.8,150,3439,101.9424736
8933,11716,Melbourne,MELBOURNE,-37.81415475,144.9531115,Apartment,Shared room,1,1,35,3,6,31,61,8,80,strict_14_with_grace_period,25,0.9,35,3439,101.9424736
8934,11717,Melbourne,MELBOURNE,-37.81035541,144.9606023,Apartment,Entire home/apt,2,2,159,2,18,43,73,24,96,moderate,4,2.24,79.5,3439,101.9424736
8935,11718,Melbourne,MELBOURNE,-37.812707,144.9603821,Apartment,Entire home/apt,1,2,129,1,12,14,15,18,100,strict_14_with_grace_period,2,1.6,129,3439,101.9424736
8936,11719,Melbourne,MELBOURNE,-37.81011884,144.9644376,Apartment,Entire home/apt,1,3,129,2,5,5,5,72,96,moderate,1,6.45,129,3439,101.9424736
8937,11720,Melbourne,MELBOURNE,-37.80700777,144.9667006,Apartment,Shared room,1,1,26,1,0,0,0,6,80,moderate,1,0.55,26,3439,101.9424736
8938,11721,Melbourne,MELBOURNE,-37.8104054,144.9603785,Apartment,Entire home/apt,1,2,148,2,17,45,75,8,85,strict_14_with_grace_period,6,0.74,148,3439,101.9424736
8939,11722,Melbourne,MELBOURNE,-37.81516505,144.9525788,Apartment,Entire home/apt,1,1,109,1,0,7,7,21,96,strict_14_with_grace_period,29,1.95,109,3439,101.9424736
8940,11723,Melbourne,MELBOURNE,-37.8102474,144.9613981,Apartment,Private room,1,1,65,1,14,19,19,9,100,moderate,4,0.8,65,3439,101.9424736
8941,11724,Melbourne,MELBOURNE,-37.80729962,144.9614633,Apartment,Private room,1,1,79,2,0,0,0,2,100,moderate,1,0.18,79,3439,101.9424736
8942,11725,Melbourne,MELBOURNE,-37.8085197,144.9629841,Apartment,Entire home/apt,2,2,130,2,0,0,0,3,80,moderate,1,0.28,65,3439,101.9424736
8943,11726,Melbourne,MELBOURNE,-37.81487664,144.9537436,Apartment,Entire home/apt,1,2,98,1,17,36,66,40,89,strict_14_with_grace_period,1,4.01,98,3439,101.9424736
8944,11727,Melbourne,MELBOURNE,-37.81012926,144.9643728,Apartment,Entire home/apt,1,1,119,1,0,0,0,16,94,strict_14_with_grace_period,4,1.46,119,3439,101.9424736
8945,11728,Melbourne,MELBOURNE,-37.80903191,144.966356,Apartment,Private room,1,1,65,4,0,0,0,2,90,flexible,1,0.19,65,3439,101.9424736
8946,11729,Melbourne,MELBOURNE,-37.81548158,144.9635053,Guesthouse,Entire home/apt,1,1,1784,1,5,35,65,2,100,flexible,1,0.18,1784,3439,101.9424736
8947,11730,Melbourne,MELBOURNE,-37.82043169,144.9576384,Apartment,Private room,1,1,53,1,0,0,0,2,100,strict_14_with_grace_period,1,0.18,53,3439,101.9424736
8948,11731,Melbourne,MELBOURNE,-37.82097332,144.955339,Apartment,Entire home/apt,2,2,379,2,13,38,68,12,100,moderate,1,1.07,189.5,3439,101.9424736
8949,11732,Melbourne,MELBOURNE,-37.80746418,144.9595785,Serviced apartment,Private room,1,1,100,1,11,34,58,33,98,moderate,1,2.95,100,3439,101.9424736
8950,11733,Melbourne,MELBOURNE,-37.81428214,144.954543,Apartment,Entire home/apt,1,1,109,1,11,21,45,36,94,strict_14_with_grace_period,5,3.21,109,3439,101.9424736
8951,11734,Melbourne,MELBOURNE,-37.8154793,144.9548079,Apartment,Entire home/apt,2,2,100,2,2,27,57,58,95,strict_14_with_grace_period,6,5.32,50,3439,101.9424736
8952,11735,Melbourne,MELBOURNE,-37.80900422,144.9599784,Apartment,Entire home/apt,2,3,163,1,17,38,68,46,94,strict_14_with_grace_period,98,4.12,81.5,3439,101.9424736
8953,11736,Melbourne,MELBOURNE,-37.80751464,144.9617705,Apartment,Private room,1,1,72,2,0,0,0,3,100,strict_14_with_grace_period,1,0.29,72,3439,101.9424736
8954,11738,Port Phillip,MELBOURNE,-37.84287275,144.9769932,Apartment,Entire home/apt,2,2,140,3,11,41,71,16,99,strict_14_with_grace_period,1,1.64,70,3439,101.9424736
8955,11739,Melbourne,MELBOURNE,-37.80823319,144.9629668,Apartment,Entire home/apt,2,4,186,3,5,11,20,49,96,strict_14_with_grace_period,2,4.59,93,3439,101.9424736
8956,11742,Melbourne,MELBOURNE,-37.80812571,144.9602847,Apartment,Entire home/apt,2,5,100,1,0,0,0,2,90,moderate,1,0.18,50,3439,101.9424736
8957,11743,Melbourne,MELBOURNE,-37.81839095,144.9549764,Apartment,Entire home/apt,2,2,100,2,0,0,0,38,99,moderate,1,3.71,50,3439,101.9424736
8958,11744,Melbourne,MELBOURNE,-37.80842425,144.9596869,Serviced apartment,Entire home/apt,2,3,172,1,1,2,9,79,97,strict_14_with_grace_period,5,7.36,86,3439,101.9424736
8959,11746,Melbourne,MELBOURNE,-37.8140835,144.9586872,Apartment,Private room,1,1,75,1,0,0,0,5,100,flexible,3,0.45,75,3439,101.9424736
8960,11747,Melbourne,MELBOURNE,-37.81093741,144.961287,Apartment,Entire home/apt,2,2,190,1,6,21,41,37,97,moderate,4,3.33,95,3439,101.9424736
8961,11748,Melbourne,MELBOURNE,-37.82048517,144.9568141,Apartment,Private room,1,1,64,1,9,9,9,31,95,moderate,1,3.18,64,3439,101.9424736
8962,11749,Melbourne,MELBOURNE,-37.80992966,144.958897,Apartment,Entire home/apt,3,9,385,2,30,60,90,5,85,strict_14_with_grace_period,6,0.52,128.3333333,3439,101.9424736
8963,11750,Melbourne,MELBOURNE,-37.80917963,144.9670159,Apartment,Entire home/apt,4,6,350,2,23,43,69,22,93,moderate,7,2.2,87.5,3439,101.9424736
8964,11751,Melbourne,MELBOURNE,-37.80959757,144.9730061,Apartment,Entire home/apt,1,1,125,7,14,16,27,4,100,flexible,2,0.38,125,3439,101.9424736
8965,11752,Melbourne,MELBOURNE,-37.80875672,144.9601857,Apartment,Entire home/apt,1,1,109,1,6,6,25,22,96,flexible,2,2.06,109,3439,101.9424736
8966,11753,Melbourne,MELBOURNE,-37.80865371,144.9572159,Apartment,Entire home/apt,1,1,90,5,21,33,39,4,90,strict_14_with_grace_period,87,0.37,90,3439,101.9424736
8967,11754,Melbourne,MELBOURNE,-37.8131622,144.9731813,Apartment,Entire home/apt,1,1,115,3,5,17,44,20,90,strict_14_with_grace_period,1,1.84,115,3439,101.9424736
8968,11755,Melbourne,MELBOURNE,-37.80881915,144.95576,Apartment,Entire home/apt,1,1,109,5,9,32,34,4,85,strict_14_with_grace_period,87,0.39,109,3439,101.9424736
8969,11757,Melbourne,MELBOURNE,-37.81072017,144.9600616,Apartment,Entire home/apt,2,3,119,1,6,21,23,33,93,moderate,1,3.21,59.5,3439,101.9424736
8970,11760,Melbourne,MELBOURNE,-37.81163577,144.9601067,Apartment,Entire home/apt,1,1,100,1,25,51,51,13,94,moderate,1,1.34,100,3439,101.9424736
8971,11763,Port Phillip,MELBOURNE,-37.83818652,144.975277,Apartment,Entire home/apt,2,2,140,3,2,6,6,29,92,strict_14_with_grace_period,1,2.7,70,3439,101.9424736
8972,11764,Melbourne,MELBOURNE,-37.8140525,144.9551848,Apartment,Entire home/apt,2,3,169,1,17,30,60,43,95,strict_14_with_grace_period,35,4.03,84.5,3439,101.9424736
8973,11765,Melbourne,MELBOURNE,-37.81547088,144.9541026,Apartment,Shared room,1,8,35,3,0,16,46,3,100,strict_14_with_grace_period,25,0.33,35,3439,101.9424736
8974,11766,Melbourne,MELBOURNE,-37.81464888,144.9531983,Apartment,Shared room,1,2,71,1,0,0,0,2,100,flexible,1,0.18,71,3439,101.9424736
8975,11767,Melbourne,MELBOURNE,-37.81507422,144.9566195,Apartment,Private room,1,1,65,2,21,44,71,15,95,strict_14_with_grace_period,3,1.46,65,3439,101.9424736
8976,11768,Melbourne,MELBOURNE,-37.81586887,144.954662,Apartment,Entire home/apt,2,3,136,1,21,43,60,53,96,strict_14_with_grace_period,3,5.06,68,3439,101.9424736
8977,11772,Melbourne,MELBOURNE,-37.81152054,144.9726175,Apartment,Entire home/apt,1,1,120,3,2,8,19,11,96,strict_14_with_grace_period,2,1.04,120,3439,101.9424736
8978,11774,Melbourne,MELBOURNE,-37.80763699,144.9593909,Apartment,Private room,1,1,75,1,0,26,56,17,93,strict_14_with_grace_period,2,1.6,75,3439,101.9424736
8979,11775,Melbourne,MELBOURNE,-37.81428875,144.95465,Apartment,Entire home/apt,2,3,154,1,6,7,32,58,88,strict_14_with_grace_period,98,5.58,77,3439,101.9424736
8980,11776,Melbourne,MELBOURNE,-37.8293805,144.9796477,Apartment,Private room,2,1,71,2,0,0,0,1,20,strict_14_with_grace_period,2,0.11,35.5,3439,101.9424736
8981,11777,Melbourne,MELBOURNE,-37.80943907,144.9615514,Condominium,Entire home/apt,2,2,161,1,21,47,47,16,93,moderate,11,1.64,80.5,3439,101.9424736
8982,11778,Melbourne,MELBOURNE,-37.81585702,144.9637258,Apartment,Private room,1,1,50,1,0,0,0,8,91,flexible,1,0.74,50,3439,101.9424736
8983,11779,Melbourne,MELBOURNE,-37.81541497,144.9735853,Apartment,Entire home/apt,2,2,350,6,10,10,10,1,100,strict_14_with_grace_period,4,0.11,175,3439,101.9424736
8984,11780,Melbourne,MELBOURNE,-37.80794383,144.967357,Apartment,Private room,2,1,46,1,0,0,0,1,80,flexible,3,0.09,23,3439,101.9424736
8985,11781,Melbourne,MELBOURNE,-37.81154959,144.9593066,Apartment,Entire home/apt,1,1,96,1,6,6,36,42,94,flexible,2,3.95,96,3439,101.9424736
8986,11782,Melbourne,MELBOURNE,-37.81479165,144.9521487,Apartment,Entire home/apt,2,3,169,1,16,34,64,58,92,strict_14_with_grace_period,35,5.35,84.5,3439,101.9424736
8987,11783,Melbourne,MELBOURNE,-37.81506309,144.9532492,Apartment,Entire home/apt,2,3,179,1,0,0,0,6,100,moderate,3,0.56,89.5,3439,101.9424736
8988,11784,Melbourne,MELBOURNE,-37.81512231,144.9700057,Apartment,Entire home/apt,2,2,150,4,7,22,22,30,96,strict_14_with_grace_period,7,2.83,75,3439,101.9424736
8989,11785,Melbourne,MELBOURNE,-37.82122305,144.9572568,Apartment,Entire home/apt,1,2,251,2,0,0,0,9,98,strict_14_with_grace_period,1,0.84,251,3439,101.9424736
8990,11786,Melbourne,MELBOURNE,-37.81040016,144.9604864,Apartment,Entire home/apt,1,1,105,1,14,29,44,41,88,strict_14_with_grace_period,26,3.81,105,3439,101.9424736
8991,11788,Melbourne,MELBOURNE,-37.82185487,144.9567155,Apartment,Entire home/apt,1,3,109,2,0,0,0,21,99,moderate,1,2.14,109,3439,101.9424736
8992,11789,Melbourne,MELBOURNE,-37.81587796,144.9525587,Apartment,Private room,1,1,60,1,0,0,0,23,91,moderate,1,2.27,60,3439,101.9424736
8993,11790,Melbourne,MELBOURNE,-37.80414505,144.95797,Apartment,Private room,1,1,65,2,0,0,0,3,73,moderate,7,0.3,65,3439,101.9424736
8994,11791,Melbourne,MELBOURNE,-37.81399074,144.9533049,Apartment,Entire home/apt,2,3,130,1,6,6,6,46,93,strict_14_with_grace_period,9,4.34,65,3439,101.9424736
8995,11793,Melbourne,MELBOURNE,-37.80829708,144.962028,Apartment,Entire home/apt,2,2,161,2,3,23,29,39,92,moderate,3,3.63,80.5,3439,101.9424736
8996,11794,Melbourne,MELBOURNE,-37.8180924,144.9549296,Apartment,Private room,1,1,71,1,0,0,0,5,84,flexible,1,0.47,71,3439,101.9424736
8997,11795,Melbourne,MELBOURNE,-37.81469921,144.9547329,Apartment,Entire home/apt,1,2,119,1,29,59,89,32,89,moderate,98,3.04,119,3439,101.9424736
8998,11796,Melbourne,MELBOURNE,-37.81656415,144.9532788,Apartment,Entire home/apt,1,2,114,1,28,54,84,43,93,moderate,98,4.2,114,3439,101.9424736
8999,11797,Melbourne,MELBOURNE,-37.8062506,144.9614679,Apartment,Entire home/apt,2,2,120,1,0,0,0,8,73,strict_14_with_grace_period,10,0.82,60,3439,101.9424736
9000,11798,Melbourne,MELBOURNE,-37.81610449,144.9530213,Apartment,Entire home/apt,2,3,168,1,17,30,60,6,100,strict_14_with_grace_period,22,0.75,84,3439,101.9424736
9001,11799,Melbourne,MELBOURNE,-37.80822902,144.9570422,Apartment,Private room,1,1,60,2,0,0,0,9,93,flexible,5,0.84,60,3439,101.9424736
9002,11800,Melbourne,MELBOURNE,-37.81394574,144.9529014,Apartment,Private room,1,1,75,2,10,10,10,8,95,flexible,1,0.82,75,3439,101.9424736
9003,11801,Melbourne,MELBOURNE,-37.8029312,144.9610919,Apartment,Entire home/apt,1,1,89,1,0,0,0,3,90,flexible,1,0.28,89,3439,101.9424736
9004,11802,Melbourne,MELBOURNE,-37.81444648,144.9517909,Apartment,Entire home/apt,2,3,159,1,16,34,64,7,89,strict_14_with_grace_period,22,1.5,79.5,3439,101.9424736
9005,11803,Melbourne,MELBOURNE,-37.81022596,144.9586119,Apartment,Private room,1,1,55,7,1,7,7,4,85,flexible,5,0.37,55,3439,101.9424736
9006,11804,Melbourne,MELBOURNE,-37.80880785,144.9598161,Apartment,Entire home/apt,1,1,129,1,18,39,39,5,100,strict_14_with_grace_period,5,0.48,129,3439,101.9424736
9007,11807,Port Phillip,MELBOURNE,-37.83351964,144.9726969,Apartment,Entire home/apt,2,3,169,2,3,15,27,29,98,moderate,1,2.79,84.5,3439,101.9424736
9008,11808,Melbourne,MELBOURNE,-37.81472406,144.9539142,Apartment,Entire home/apt,1,1,90,2,28,58,88,16,100,strict_14_with_grace_period,23,1.61,90,3439,101.9424736
9009,11809,Port Phillip,MELBOURNE,-37.83823432,144.9739477,Condominium,Entire home/apt,1,1,125,2,4,26,56,34,95,strict_14_with_grace_period,4,3.46,125,3439,101.9424736
9010,11810,Melbourne,MELBOURNE,-37.81442069,144.951968,Apartment,Entire home/apt,1,1,100,1,9,31,31,39,93,strict_14_with_grace_period,29,4.61,100,3439,101.9424736
9011,11811,Melbourne,MELBOURNE,-37.80784072,144.9676127,Apartment,Entire home/apt,1,2,100,1,5,14,14,8,94,strict_14_with_grace_period,1,0.84,100,3439,101.9424736
9012,11813,Melbourne,MELBOURNE,-37.81532464,144.9552065,Apartment,Entire home/apt,2,9,127,1,8,19,40,59,98,strict_14_with_grace_period,13,5.6,63.5,3439,101.9424736
9013,11814,Melbourne,MELBOURNE,-37.81388909,144.9543995,Apartment,Entire home/apt,1,2,109,2,0,0,0,3,100,strict_14_with_grace_period,3,0.33,109,3439,101.9424736
9014,11815,Melbourne,MELBOURNE,-37.81216136,144.9612624,Apartment,Entire home/apt,3,4,190,3,5,22,31,36,94,strict_14_with_grace_period,1,4.78,63.33333333,3439,101.9424736
9015,11816,Melbourne,MELBOURNE,-37.81426561,144.9553503,Apartment,Entire home/apt,2,3,158,2,4,13,37,1,100,strict_14_with_grace_period,2,1,79,3439,101.9424736
9016,11817,Melbourne,MELBOURNE,-37.80812773,144.9620642,Apartment,Entire home/apt,1,2,138,1,13,29,59,44,89,flexible,22,4.22,138,3439,101.9424736
9017,11818,Melbourne,MELBOURNE,-37.81179061,144.9694619,Apartment,Entire home/apt,1,1,115,3,9,39,69,6,100,flexible,4,0.8,115,3439,101.9424736
9018,11819,Melbourne,MELBOURNE,-37.81156437,144.9573971,Loft,Private room,1,1,50,1,0,0,0,34,88,strict_14_with_grace_period,3,3.39,50,3439,101.9424736
9019,11820,Melbourne,MELBOURNE,-37.81432364,144.9536896,Apartment,Entire home/apt,1,2,125,1,8,25,25,47,91,strict_14_with_grace_period,2,4.76,125,3439,101.9424736
9020,11821,Melbourne,MELBOURNE,-37.8116674,144.9573735,Apartment,Entire home/apt,1,3,130,2,22,52,82,25,87,strict_14_with_grace_period,5,2.49,130,3439,101.9424736
9021,11822,Melbourne,MELBOURNE,-37.8151771,144.952601,Apartment,Entire home/apt,1,1,89,1,11,27,27,45,96,strict_14_with_grace_period,6,4.29,89,3439,101.9424736
9022,11823,Melbourne,MELBOURNE,-37.80798978,144.9592016,Apartment,Entire home/apt,2,3,125,1,18,36,59,41,89,strict_14_with_grace_period,98,4.01,62.5,3439,101.9424736
9023,11824,Melbourne,MELBOURNE,-37.8096436,144.9679838,Apartment,Shared room,1,1,19,1,0,0,0,6,100,moderate,1,0.72,19,3439,101.9424736
9024,11826,Melbourne,MELBOURNE,-37.80995879,144.9612033,Condominium,Private room,1,1,64,1,0,0,25,3,100,flexible,4,3,64,3439,101.9424736
9025,11827,Melbourne,MELBOURNE,-37.81551004,144.9538785,Apartment,Entire home/apt,1,1,115,1,5,23,53,49,84,moderate,6,5.36,115,3439,101.9424736
9026,11828,Melbourne,MELBOURNE,-37.8088628,144.9614715,Apartment,Entire home/apt,2,3,195,1,17,38,65,65,87,strict_14_with_grace_period,22,6.23,97.5,3439,101.9424736
9027,11829,Melbourne,MELBOURNE,-37.8187047,144.9565652,Apartment,Entire home/apt,2,5,190,1,0,0,0,17,93,strict_14_with_grace_period,5,1.78,95,3439,101.9424736
9028,11830,Melbourne,MELBOURNE,-37.81332979,144.9641935,Apartment,Entire home/apt,1,2,140,2,14,31,46,10,100,moderate,2,0.97,140,3439,101.9424736
9029,11831,Melbourne,MELBOURNE,-37.80997985,144.956804,Loft,Private room,1,1,58,1,0,0,0,9,93,strict_14_with_grace_period,3,0.88,58,3439,101.9424736
9030,11832,Melbourne,MELBOURNE,-37.8087025,144.9592192,Apartment,Entire home/apt,1,1,119,1,15,31,44,27,96,strict_14_with_grace_period,4,3.63,119,3439,101.9424736
9031,11833,Port Phillip,MELBOURNE,-37.84846327,144.9785893,Apartment,Entire home/apt,1,2,174,3,24,44,69,6,100,flexible,1,0.6,174,3439,101.9424736
9032,11834,Melbourne,MELBOURNE,-37.81383461,144.9547285,Apartment,Entire home/apt,2,9,127,1,12,25,35,76,97,strict_14_with_grace_period,13,7.52,63.5,3439,101.9424736
9033,11835,Port Phillip,MELBOURNE,-37.84819138,144.9777142,Apartment,Shared room,1,1,30,1,0,0,0,3,67,flexible,1,0.32,30,3439,101.9424736
9034,11836,Melbourne,MELBOURNE,-37.80841878,144.9618837,Apartment,Private room,1,2,98,1,18,37,56,7,97,strict_14_with_grace_period,2,0.72,98,3439,101.9424736
9035,11837,Melbourne,MELBOURNE,-37.81198682,144.9605939,Apartment,Private room,1,1,87,1,12,32,62,36,96,strict_14_with_grace_period,1,3.66,87,3439,101.9424736
9036,11838,Melbourne,MELBOURNE,-37.8197179,144.9552877,Apartment,Entire home/apt,1,1,89,2,0,0,0,13,95,strict_14_with_grace_period,1,1.33,89,3439,101.9424736
9037,11839,Melbourne,MELBOURNE,-37.81138641,144.962352,Apartment,Entire home/apt,1,2,75,1,0,0,0,1,100,strict_14_with_grace_period,3,0.1,75,3439,101.9424736
9038,11840,Melbourne,MELBOURNE,-37.81534401,144.953901,Apartment,Entire home/apt,1,2,109,1,12,29,49,51,92,strict_14_with_grace_period,36,4.97,109,3439,101.9424736
9039,11841,Melbourne,MELBOURNE,-37.83509791,144.9758547,Apartment,Entire home/apt,2,2,161,7,4,4,4,2,100,moderate,2,0.24,80.5,3439,101.9424736
9040,11842,Port Phillip,MELBOURNE,-37.83547508,144.9750911,Apartment,Private room,1,1,79,3,0,10,15,24,98,moderate,2,2.35,79,3439,101.9424736
9041,11843,Melbourne,MELBOURNE,-37.81004211,144.9648549,Apartment,Entire home/apt,2,4,60,2,0,0,0,5,84,moderate,1,0.52,30,3439,101.9424736
9042,11844,Melbourne,MELBOURNE,-37.81747753,144.9644656,Apartment,Entire home/apt,1,1,65,1,7,10,19,30,95,moderate,3,2.98,65,3439,101.9424736
