,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,priceperbedroom,count,avgpricepersuburb
166,Yarra,ABBOTSFORD,-37.81083861,145.0074131,Apartment,Entire home/apt,1,1,105,3,26,50,80,8,98,moderate,9,1.13,105.0,208,85.77884615
167,Yarra,ABBOTSFORD,-37.79822819,144.9958649,Apartment,Entire home/apt,1,2,89,2,2,2,2,12,100,moderate,1,2.22,89.0,208,85.77884615
168,Yarra,ABBOTSFORD,-37.80776026,144.9943722,Townhouse,Private room,1,1,89,1,16,21,51,13,100,flexible,2,2.39,89.0,208,85.77884615
169,Yarra,ABBOTSFORD,-37.81100176,145.0073676,Apartment,Entire home/apt,2,4,161,1,3,12,37,22,93,strict_14_with_grace_period,36,4.31,80.5,208,85.77884615
170,Yarra,ABBOTSFORD,-37.81197045,145.01478899999998,Apartment,Entire home/apt,1,1,120,7,0,0,0,8,100,moderate,17,1.63,120.0,208,85.77884615
171,Yarra,ABBOTSFORD,-37.80818399,144.9938079,House,Private room,1,1,46,1,22,52,79,4,100,moderate,16,1.76,46.0,208,85.77884615
172,Yarra,ABBOTSFORD,-37.80008970000001,145.0014937,House,Entire home/apt,2,2,66,5,0,0,0,2,100,strict_14_with_grace_period,1,2.0,33.0,208,85.77884615
173,Yarra,ABBOTSFORD,-37.81075484,145.0094227,Serviced apartment,Entire home/apt,3,3,800,1,25,53,83,3,93,super_strict_30,6,0.71,266.6666667,208,85.77884615
174,Yarra,ABBOTSFORD,-37.81054673,145.0078509,Serviced apartment,Entire home/apt,2,2,800,1,29,59,89,1,100,super_strict_30,6,0.21,400.0,208,85.77884615
175,Yarra,ABBOTSFORD,-37.81019111,145.00878469999998,Serviced apartment,Entire home/apt,3,3,900,1,28,58,88,1,100,super_strict_30,6,0.22,300.0,208,85.77884615
176,Yarra,ABBOTSFORD,-37.81051155,145.00713069999998,Serviced apartment,Entire home/apt,2,2,500,1,24,54,83,3,100,super_strict_30,6,0.68,250.0,208,85.77884615
177,Yarra,ABBOTSFORD,-37.803199,144.9957332,House,Entire home/apt,2,3,289,2,29,59,89,3,93,flexible,1,0.64,144.5,208,85.77884615
178,Yarra,ABBOTSFORD,-37.80945133,144.994678,House,Private room,1,1,46,1,20,48,78,7,94,moderate,16,2.14,46.0,208,85.77884615
179,Yarra,ABBOTSFORD,-37.81031918,145.00664519999998,Apartment,Private room,1,2,50,3,0,3,33,3,87,moderate,1,1.58,50.0,208,85.77884615
180,Yarra,ABBOTSFORD,-37.81028664,145.00743880000002,Apartment,Entire home/apt,2,3,226,2,8,30,60,16,96,flexible,5,3.93,113.0,208,85.77884615
181,Yarra,ABBOTSFORD,-37.80118537,144.9966816,House,Entire home/apt,2,2,239,2,0,3,3,5,100,flexible,1,2.17,119.5,208,85.77884615
182,Yarra,ABBOTSFORD,-37.81133872,145.01470700000002,Apartment,Entire home/apt,2,2,150,1,0,0,0,7,94,flexible,1,2.16,75.0,208,85.77884615
183,Yarra,ABBOTSFORD,-37.80025599,145.0012873,Apartment,Entire home/apt,2,2,150,2,0,4,34,1,100,strict_14_with_grace_period,1,0.49,75.0,208,85.77884615
184,Yarra,ABBOTSFORD,-37.80556275,144.9930309,House,Private room,1,1,48,2,15,22,22,2,100,strict_14_with_grace_period,3,0.76,48.0,208,85.77884615
185,Yarra,ABBOTSFORD,-37.81097098,145.00587919999998,Apartment,Private room,1,1,75,1,15,45,73,18,88,flexible,2,6.0,75.0,208,85.77884615
186,Yarra,ABBOTSFORD,-37.80832581,145.0000004,Loft,Entire home/apt,1,1,90,3,0,0,0,2,90,strict_14_with_grace_period,1,1.82,90.0,208,85.77884615
187,Yarra,ABBOTSFORD,-37.81091531,145.0136353,Apartment,Entire home/apt,1,2,130,4,0,0,0,3,100,moderate,1,1.43,130.0,208,85.77884615
188,Yarra,ABBOTSFORD,-37.80515792,144.9934392,Apartment,Entire home/apt,1,1,143,2,0,0,5,7,100,moderate,1,3.13,143.0,208,85.77884615
189,Yarra,ABBOTSFORD,-37.79979362,144.9943504,Apartment,Private room,1,3,58,1,18,48,78,2,70,flexible,1,2.0,58.0,208,85.77884615
190,Yarra,ABBOTSFORD,-37.80971953,145.0062033,Apartment,Private room,1,1,48,1,22,30,60,8,95,moderate,1,3.0,48.0,208,85.77884615
191,Yarra,ABBOTSFORD,-37.81051831,145.0058376,Apartment,Entire home/apt,2,2,151,2,5,31,61,5,96,strict_14_with_grace_period,12,3.41,75.5,208,85.77884615
192,Yarra,ABBOTSFORD,-37.81048047,145.00590730000002,Apartment,Entire home/apt,2,2,150,3,15,15,15,1,80,strict_14_with_grace_period,66,0.43,75.0,208,85.77884615
193,Yarra,ABBOTSFORD,-37.80910437,145.0006991,Apartment,Entire home/apt,1,2,120,1,0,6,21,4,100,flexible,1,1.76,120.0,208,85.77884615
194,Yarra,ABBOTSFORD,-37.81086275,145.0069763,Apartment,Private room,1,1,60,1,8,38,68,11,98,flexible,1,4.93,60.0,208,85.77884615
195,Yarra,ABBOTSFORD,-37.81098053,145.0142687,Apartment,Entire home/apt,1,1,96,3,12,42,72,1,80,flexible,10,1.0,96.0,208,85.77884615
196,Yarra,ABBOTSFORD,-37.80031925,144.99516069999999,House,Private room,2,2,145,1,30,60,90,2,100,flexible,3,1.71,72.5,208,85.77884615
197,Yarra,ABBOTSFORD,-37.80105699,144.9959488,Townhouse,Private room,1,1,145,1,30,60,90,3,93,flexible,3,1.29,145.0,208,85.77884615
198,Yarra,ABBOTSFORD,-37.81090557,145.0087968,Apartment,Private room,1,1,65,1,24,30,30,4,85,flexible,1,2.67,65.0,208,85.77884615
199,Yarra,ABBOTSFORD,-37.81153592,145.0125067,Apartment,Entire home/apt,1,1,96,2,8,30,46,1,100,strict_14_with_grace_period,1,1.0,96.0,208,85.77884615
200,Yarra,ABBOTSFORD,-37.81074938,145.0090848,Apartment,Entire home/apt,2,3,186,1,13,34,62,6,97,flexible,3,5.29,93.0,208,85.77884615
201,Yarra,ABBOTSFORD,-37.81088635,145.0129865,Apartment,Entire home/apt,2,3,190,1,19,32,32,6,93,strict_14_with_grace_period,38,4.39,95.0,208,85.77884615
202,Yarra,ABBOTSFORD,-37.81016753,145.0071955,Apartment,Entire home/apt,2,3,165,1,13,34,62,4,100,flexible,3,4.0,82.5,208,85.77884615
203,Yarra,ABBOTSFORD,-37.81087674,145.0128794,Condominium,Entire home/apt,1,1,100,1,5,5,5,1,100,flexible,1,1.0,100.0,208,85.77884615
204,Yarra,ABBOTSFORD,-37.8105027,145.00805119999998,Apartment,Entire home/apt,2,2,161,2,18,44,74,6,100,flexible,1,6.0,80.5,208,85.77884615
205,Yarra,ABBOTSFORD,-37.80005487,144.9950394,Apartment,Entire home/apt,1,1,130,3,12,31,61,2,100,flexible,1,2.0,130.0,208,85.77884615
206,Yarra,ABBOTSFORD,-37.8092131,145.0087073,Apartment,Entire home/apt,2,3,120,1,3,13,32,2,90,moderate,5,2.0,60.0,208,85.77884615
207,Yarra,ABBOTSFORD,-37.81008976,145.00741440000002,Apartment,Entire home/apt,2,4,140,1,12,18,23,2,90,strict_14_with_grace_period,36,2.0,70.0,208,85.77884615
208,Moonee Valley,ABERFELDIE,-37.75495069,144.895194,House,Private room,1,1,75,1,0,4,34,5,88,flexible,2,0.58,75.0,3,62.33333333
209,Moonee Valley,ABERFELDIE,-37.75464118,144.9007072,Apartment,Private room,1,1,37,2,21,51,81,2,100,moderate,1,0.16,37.0,3,62.33333333
210,Moonee Valley,ABERFELDIE,-37.75620249,144.8968209,Bed and breakfast,Private room,1,1,75,1,29,59,89,3,100,flexible,2,3.0,75.0,3,62.33333333
211,Moonee Valley,AIRPORT WEST,-37.72874219,144.88100780000002,Apartment,Entire home/apt,2,3,109,4,18,48,78,47,91,strict_14_with_grace_period,1,1.17,54.5,19,63.99122807
212,Moonee Valley,AIRPORT WEST,-37.71736852,144.88697549999998,House,Private room,1,1,65,1,24,54,84,27,99,strict_14_with_grace_period,3,1.0,65.0,19,63.99122807
213,Moonee Valley,AIRPORT WEST,-37.71717382,144.88756999999998,House,Private room,1,1,65,2,24,54,84,34,98,strict_14_with_grace_period,3,1.28,65.0,19,63.99122807
214,Moonee Valley,AIRPORT WEST,-37.72746495,144.88302099999999,House,Private room,1,1,65,5,10,10,10,67,99,moderate,1,2.85,65.0,19,63.99122807
215,Moonee Valley,AIRPORT WEST,-37.7281244,144.8816397,House,Entire home/apt,3,4,109,1,13,36,54,72,99,strict_14_with_grace_period,1,3.34,36.33333333,19,63.99122807
216,Moonee Valley,AIRPORT WEST,-37.71897399,144.88567749999999,House,Private room,1,1,80,2,19,49,79,10,96,strict_14_with_grace_period,3,0.91,80.0,19,63.99122807
217,Moonee Valley,AIRPORT WEST,-37.72799726,144.87493030000002,House,Private room,3,3,264,1,10,21,35,27,87,flexible,1,2.72,88.0,19,63.99122807
218,Moonee Valley,AIRPORT WEST,-37.72547276,144.8852573,House,Entire home/apt,3,6,129,2,13,27,27,15,97,strict_14_with_grace_period,4,1.62,43.0,19,63.99122807
219,Moonee Valley,AIRPORT WEST,-37.72682346,144.8813581,House,Entire home/apt,2,3,100,3,12,42,72,10,92,moderate,4,1.16,50.0,19,63.99122807
220,Moonee Valley,AIRPORT WEST,-37.72190157,144.8843096,House,Private room,1,1,37,1,19,46,76,30,94,moderate,2,4.11,37.0,19,63.99122807
221,Moonee Valley,AIRPORT WEST,-37.72651715,144.8881814,Townhouse,Private room,1,1,58,1,0,0,0,14,90,moderate,1,1.94,58.0,19,63.99122807
222,Moonee Valley,AIRPORT WEST,-37.72644053,144.8851899,Bungalow,Private room,1,1,50,1,0,4,34,1,100,flexible,1,0.26,50.0,19,63.99122807
223,Moonee Valley,AIRPORT WEST,-37.72378554,144.8779948,Townhouse,Private room,1,1,30,1,3,33,63,5,96,moderate,1,0.88,30.0,19,63.99122807
224,Moonee Valley,AIRPORT WEST,-37.72649906,144.88415669999998,House,Private room,1,1,50,2,19,48,64,9,100,flexible,1,3.03,50.0,19,63.99122807
225,Moonee Valley,AIRPORT WEST,-37.72901036,144.87821259999998,House,Private room,1,2,60,1,0,0,0,1,100,flexible,1,0.39,60.0,19,63.99122807
226,Moonee Valley,AIRPORT WEST,-37.72123717,144.88501369999997,Apartment,Entire home/apt,2,2,100,1,4,22,52,16,96,flexible,1,6.08,50.0,19,63.99122807
227,Moonee Valley,AIRPORT WEST,-37.72702511,144.8884641,Condominium,Private room,1,1,140,2,11,11,17,9,100,flexible,2,3.46,140.0,19,63.99122807
228,Moonee Valley,AIRPORT WEST,-37.72222184,144.8858939,House,Private room,1,1,46,1,21,48,78,4,85,moderate,2,2.67,46.0,19,63.99122807
229,Moonee Valley,AIRPORT WEST,-37.72571634,144.8869011,Apartment,Private room,1,1,148,1,0,0,0,2,100,flexible,2,2.0,148.0,19,63.99122807
230,Port Phillip,ALBERT PARK,-37.84505683,144.9570998,House,Private room,1,1,91,2,23,31,61,127,93,moderate,1,1.47,91.0,53,121.9481132
231,Port Phillip,ALBERT PARK,-37.84261347,144.9570652,House,Entire home/apt,1,2,140,2,3,4,4,113,97,strict_14_with_grace_period,1,1.97,140.0,53,121.9481132
232,Port Phillip,ALBERT PARK,-37.83836718,144.9570423,Townhouse,Entire home/apt,4,6,498,2,0,0,0,16,92,strict_14_with_grace_period,1,0.33,124.5,53,121.9481132
233,Port Phillip,ALBERT PARK,-37.842880900000004,144.9583917,House,Entire home/apt,3,1,500,7,0,0,0,1,100,moderate,1,0.02,166.66666669999998,53,121.9481132
234,Port Phillip,ALBERT PARK,-37.84366326,144.9593188,House,Entire home/apt,2,2,226,3,1,15,23,23,100,strict_14_with_grace_period,1,0.7,113.0,53,121.9481132
235,Port Phillip,ALBERT PARK,-37.84710864,144.9527543,Apartment,Private room,1,1,109,1,17,47,77,57,94,flexible,1,1.26,109.0,53,121.9481132
236,Port Phillip,ALBERT PARK,-37.84751565,144.9538977,House,Entire home/apt,4,5,400,2,7,34,64,20,99,moderate,1,0.44,100.0,53,121.9481132
237,Port Phillip,ALBERT PARK,-37.84053913,144.95608080000002,House,Entire home/apt,1,1,109,2,0,4,34,77,97,strict_14_with_grace_period,1,1.81,109.0,53,121.9481132
238,Port Phillip,ALBERT PARK,-37.84842169,144.948912,Apartment,Entire home/apt,1,1,118,1,2,14,21,55,90,moderate,1,1.33,118.0,53,121.9481132
239,Port Phillip,ALBERT PARK,-37.84456685,144.9494871,Apartment,Entire home/apt,2,2,295,4,8,21,51,38,100,moderate,1,1.07,147.5,53,121.9481132
240,Port Phillip,ALBERT PARK,-37.84691954,144.9489267,Apartment,Entire home/apt,1,1,199,3,12,12,12,19,96,flexible,1,0.52,199.0,53,121.9481132
241,Port Phillip,ALBERT PARK,-37.83986353,144.954823,House,Private room,1,3,100,1,26,56,86,8,70,flexible,1,0.21,100.0,53,121.9481132
242,Port Phillip,ALBERT PARK,-37.84797481,144.9502088,Apartment,Entire home/apt,1,1,80,2,0,0,0,4,95,flexible,1,0.1,80.0,53,121.9481132
243,Port Phillip,ALBERT PARK,-37.84716109,144.95227690000002,House,Entire home/apt,2,2,202,2,9,31,31,14,99,strict_14_with_grace_period,1,0.37,101.0,53,121.9481132
244,Port Phillip,ALBERT PARK,-37.84485099,144.9534644,House,Private room,1,1,73,2,29,59,89,28,99,strict_14_with_grace_period,1,0.8,73.0,53,121.9481132
245,Port Phillip,ALBERT PARK,-37.84391653,144.95855500000002,House,Entire home/apt,1,1,109,2,6,6,7,97,98,strict_14_with_grace_period,1,2.72,109.0,53,121.9481132
246,Port Phillip,ALBERT PARK,-37.84242158,144.950539,House,Private room,1,1,100,1,30,60,90,15,82,flexible,1,0.45,100.0,53,121.9481132
247,Port Phillip,ALBERT PARK,-37.84544619,144.95500249999998,Apartment,Entire home/apt,1,1,145,1,18,27,57,27,96,moderate,1,0.86,145.0,53,121.9481132
248,Port Phillip,ALBERT PARK,-37.84442632,144.95130780000002,House,Entire home/apt,4,4,450,2,5,31,31,3,100,strict_14_with_grace_period,1,0.09,112.5,53,121.9481132
249,Port Phillip,ALBERT PARK,-37.84671626,144.95281699999998,House,Private room,1,1,150,1,27,57,87,7,94,flexible,1,1.37,150.0,53,121.9481132
250,Port Phillip,ALBERT PARK,-37.84908277,144.9515163,Apartment,Entire home/apt,1,1,295,2,30,60,90,23,96,moderate,1,0.77,295.0,53,121.9481132
251,Port Phillip,ALBERT PARK,-37.84433714,144.9598332,House,Entire home/apt,4,6,475,3,0,0,0,5,100,strict_14_with_grace_period,1,0.17,118.75,53,121.9481132
252,Port Phillip,ALBERT PARK,-37.84652932,144.94939130000003,Apartment,Entire home/apt,1,2,109,13,0,26,56,10,98,strict_14_with_grace_period,4,0.34,109.0,53,121.9481132
253,Port Phillip,ALBERT PARK,-37.84430598,144.9591466,Loft,Entire home/apt,1,1,148,2,17,47,77,6,100,moderate,1,0.23,148.0,53,121.9481132
254,Port Phillip,ALBERT PARK,-37.84062145,144.95610280000002,Apartment,Entire home/apt,1,1,89,1,11,37,48,106,95,strict_14_with_grace_period,1,4.01,89.0,53,121.9481132
255,Port Phillip,ALBERT PARK,-37.84093783,144.9571813,Townhouse,Entire home/apt,1,2,133,2,4,12,12,40,99,moderate,1,1.58,133.0,53,121.9481132
256,Port Phillip,ALBERT PARK,-37.84239424,144.95142980000003,Apartment,Entire home/apt,1,2,96,1,11,32,62,77,96,moderate,1,3.21,96.0,53,121.9481132
257,Port Phillip,ALBERT PARK,-37.84305867,144.9571062,House,Entire home/apt,3,3,295,3,3,16,25,39,99,moderate,5,1.84,98.33333333,53,121.9481132
258,Port Phillip,ALBERT PARK,-37.84364294,144.9495791,Guest suite,Entire home/apt,1,1,150,1,2,6,19,179,99,moderate,1,8.15,150.0,53,121.9481132
259,Port Phillip,ALBERT PARK,-37.84360889,144.95521509999998,House,Entire home/apt,3,3,295,2,4,22,45,27,98,flexible,1,1.15,98.33333333,53,121.9481132
260,Port Phillip,ALBERT PARK,-37.84497641,144.9568069,House,Entire home/apt,2,2,260,2,22,52,82,15,94,flexible,2,0.62,130.0,53,121.9481132
261,Port Phillip,ALBERT PARK,-37.84975693,144.9542965,Apartment,Entire home/apt,1,1,115,2,0,0,0,19,100,moderate,1,0.79,115.0,53,121.9481132
262,Port Phillip,ALBERT PARK,-37.84679492,144.9542993,House,Entire home/apt,3,3,450,4,0,0,0,2,100,moderate,1,0.12,150.0,53,121.9481132
263,Port Phillip,ALBERT PARK,-37.84409031,144.9537775,Townhouse,Entire home/apt,2,2,199,2,6,13,23,7,97,moderate,1,0.39,99.5,53,121.9481132
264,Port Phillip,ALBERT PARK,-37.84158256,144.9505757,Apartment,Private room,1,1,69,299,0,0,0,6,96,strict_14_with_grace_period,1,0.29,69.0,53,121.9481132
265,Port Phillip,ALBERT PARK,-37.84478681,144.9473416,House,Entire home/apt,3,4,350,3,0,0,0,8,100,strict_14_with_grace_period,1,0.39,116.66666670000001,53,121.9481132
266,Port Phillip,ALBERT PARK,-37.84455999,144.95089919999998,Townhouse,Entire home/apt,4,5,750,2,1,1,13,2,100,strict_14_with_grace_period,1,0.23,187.5,53,121.9481132
267,Port Phillip,ALBERT PARK,-37.84748549,144.9562565,Guesthouse,Entire home/apt,1,1,199,2,0,0,0,1,100,flexible,1,0.05,199.0,53,121.9481132
268,Port Phillip,ALBERT PARK,-37.83850264,144.9554221,House,Private room,1,1,84,1,0,0,0,10,98,flexible,1,0.48,84.0,53,121.9481132
269,Port Phillip,ALBERT PARK,-37.84006849,144.9573375,Loft,Entire home/apt,1,1,145,2,1,8,11,39,97,moderate,1,2.7,145.0,53,121.9481132
270,Port Phillip,ALBERT PARK,-37.84008135,144.95792419999998,House,Entire home/apt,2,3,120,10,9,31,31,2,100,flexible,1,0.15,60.0,53,121.9481132
271,Port Phillip,ALBERT PARK,-37.83900504,144.9556921,Guesthouse,Entire home/apt,1,1,155,2,6,23,41,22,98,moderate,1,1.62,155.0,53,121.9481132
272,Port Phillip,ALBERT PARK,-37.84387938,144.95086930000002,House,Entire home/apt,1,1,75,2,29,59,89,3,100,flexible,1,0.22,75.0,53,121.9481132
273,Port Phillip,ALBERT PARK,-37.83742382,144.9541341,Apartment,Entire home/apt,1,1,199,2,30,60,90,3,93,moderate,1,0.28,199.0,53,121.9481132
274,Port Phillip,ALBERT PARK,-37.84866599,144.956154,House,Entire home/apt,2,3,100,5,5,7,32,4,100,flexible,1,2.5,50.0,53,121.9481132
275,Port Phillip,ALBERT PARK,-37.84854518,144.9508396,House,Entire home/apt,3,3,586,3,15,18,22,19,99,flexible,1,1.51,195.33333330000002,53,121.9481132
276,Port Phillip,ALBERT PARK,-37.84431242,144.959251,House,Entire home/apt,2,2,143,2,0,0,0,42,98,flexible,1,4.09,71.5,53,121.9481132
277,Port Phillip,ALBERT PARK,-37.84557499,144.9560397,House,Entire home/apt,3,5,251,2,0,0,0,20,100,strict_14_with_grace_period,42,2.31,83.66666667,53,121.9481132
278,Port Phillip,ALBERT PARK,-37.84425776,144.94721189999999,House,Private room,2,2,400,1,5,35,65,2,100,flexible,1,0.23,200.0,53,121.9481132
279,Port Phillip,ALBERT PARK,-37.84823251,144.9491375,Apartment,Entire home/apt,2,2,249,2,21,51,81,1,60,flexible,1,0.12,124.5,53,121.9481132
280,Port Phillip,ALBERT PARK,-37.84221744,144.9486569,House,Private room,2,1,100,1,30,60,90,3,100,flexible,1,0.34,50.0,53,121.9481132
281,Port Phillip,ALBERT PARK,-37.84291527,144.949488,House,Entire home/apt,1,2,50,1,0,0,0,4,87,flexible,1,0.5,50.0,53,121.9481132
282,Port Phillip,ALBERT PARK,-37.84760867,144.9505852,Apartment,Entire home/apt,1,1,130,1,0,0,0,9,96,strict_14_with_grace_period,1,2.14,130.0,53,121.9481132
283,Brimbank,ALBION,-37.7765734,144.8162596,House,Private room,1,2,30,2,0,0,0,17,87,flexible,1,1.81,30.0,2,30.0
284,Brimbank,ALBION,-37.7818706,144.82543180000002,House,Private room,1,1,30,3,10,36,36,3,73,strict_14_with_grace_period,1,0.59,30.0,2,30.0
285,Darebin,ALPHINGTON,-37.77716048,145.0202641,Villa,Entire home/apt,3,3,300,2,27,57,87,10,94,strict_14_with_grace_period,3,0.14,100.0,31,69.99462366
286,Darebin,ALPHINGTON,-37.77772661,145.0279635,House,Private room,1,1,62,1,14,39,67,82,95,moderate,3,1.2,62.0,31,69.99462366
287,Darebin,ALPHINGTON,-37.77768566,145.0280663,House,Private room,1,1,62,2,14,39,67,40,96,moderate,3,0.66,62.0,31,69.99462366
288,Yarra,ALPHINGTON,-37.78359371,145.0242396,Villa,Private room,1,1,75,2,30,60,90,2,90,strict_14_with_grace_period,3,0.04,75.0,31,69.99462366
289,Yarra,ALPHINGTON,-37.78318524,145.0244196,Apartment,Entire home/apt,2,3,180,1,1,1,1,41,82,flexible,2,0.75,90.0,31,69.99462366
290,Yarra,ALPHINGTON,-37.78179112,145.02623469999997,Townhouse,Entire home/apt,2,3,180,5,4,34,64,62,82,flexible,2,1.18,90.0,31,69.99462366
291,Darebin,ALPHINGTON,-37.78163337,145.0239735,House,Private room,1,1,100,2,30,60,90,6,97,strict_14_with_grace_period,3,0.11,100.0,31,69.99462366
292,Yarra,ALPHINGTON,-37.78368327,145.0224441,House,Private room,1,1,80,1,29,59,89,1,80,flexible,1,0.03,80.0,31,69.99462366
293,Darebin,ALPHINGTON,-37.77358508,145.0311632,Apartment,Entire home/apt,1,1,136,2,12,42,66,51,100,moderate,1,1.3,136.0,31,69.99462366
294,Darebin,ALPHINGTON,-37.77724247,145.028413,Guesthouse,Entire home/apt,1,1,125,2,22,52,82,34,98,strict_14_with_grace_period,1,0.92,125.0,31,69.99462366
295,Darebin,ALPHINGTON,-37.7791337,145.0311699,Townhouse,Private room,1,2,47,2,15,32,61,68,95,moderate,1,1.9,47.0,31,69.99462366
296,Darebin,ALPHINGTON,-37.77926761,145.0308408,Bungalow,Private room,1,1,50,1,0,0,0,13,94,moderate,1,0.39,50.0,31,69.99462366
297,Darebin,ALPHINGTON,-37.77856233,145.03212390000002,Townhouse,Private room,1,1,50,1,5,34,64,20,98,flexible,1,0.69,50.0,31,69.99462366
298,Darebin,ALPHINGTON,-37.7785081,145.02739430000003,Bungalow,Entire home/apt,1,1,90,2,6,7,17,32,98,moderate,1,1.09,90.0,31,69.99462366
299,Yarra,ALPHINGTON,-37.78308208,145.02165540000001,House,Private room,1,1,46,2,2,14,39,120,98,flexible,3,4.33,46.0,31,69.99462366
300,Yarra,ALPHINGTON,-37.78458986,145.0225163,Apartment,Private room,1,1,50,50,30,60,90,17,89,moderate,1,0.66,50.0,31,69.99462366
301,Darebin,ALPHINGTON,-37.78066653,145.0239134,Townhouse,Private room,1,1,50,1,0,0,0,10,94,moderate,1,0.43,50.0,31,69.99462366
302,Darebin,ALPHINGTON,-37.7764545,145.0263847,House,Entire home/apt,3,3,130,4,0,0,11,16,98,moderate,3,0.93,43.33333333,31,69.99462366
303,Yarra,ALPHINGTON,-37.78260977,145.033748,Apartment,Private room,1,1,39,1,0,0,0,5,100,moderate,1,0.28,39.0,31,69.99462366
304,Darebin,ALPHINGTON,-37.77879164,145.03360990000002,Apartment,Entire home/apt,1,1,97,2,0,0,0,1,100,strict_14_with_grace_period,1,0.06,97.0,31,69.99462366
305,Yarra,ALPHINGTON,-37.78541479,145.0301384,Apartment,Entire home/apt,2,2,120,2,0,0,0,1,100,moderate,1,0.06,60.0,31,69.99462366
306,Darebin,ALPHINGTON,-37.78257485,145.0208186,House,Private room,1,1,60,2,0,12,31,67,99,flexible,3,4.2,60.0,31,69.99462366
307,Yarra,ALPHINGTON,-37.78328154,145.0223728,House,Private room,1,1,50,2,6,18,24,36,98,flexible,3,2.13,50.0,31,69.99462366
308,Yarra,ALPHINGTON,-37.78383513,145.0257626,Townhouse,Entire home/apt,2,3,155,2,1,4,9,33,91,strict_14_with_grace_period,2,2.29,77.5,31,69.99462366
309,Darebin,ALPHINGTON,-37.77063651,145.0321426,Apartment,Entire home/apt,1,1,78,2,9,26,56,34,98,strict_14_with_grace_period,1,2.28,78.0,31,69.99462366
310,Yarra,ALPHINGTON,-37.78114205,145.0342751,Guesthouse,Entire home/apt,1,1,66,1,6,13,13,29,99,moderate,1,2.56,66.0,31,69.99462366
311,Darebin,ALPHINGTON,-37.77225946,145.0266384,House,Private room,1,1,54,1,0,0,0,6,88,strict_14_with_grace_period,1,0.51,54.0,31,69.99462366
312,Darebin,ALPHINGTON,-37.774801700000005,145.0311498,House,Private room,1,1,96,2,0,0,0,2,80,moderate,1,0.23,96.0,31,69.99462366
313,Yarra,ALPHINGTON,-37.785272799999994,145.0220203,House,Private room,1,1,60,2,0,4,34,20,95,moderate,1,2.03,60.0,31,69.99462366
314,Darebin,ALPHINGTON,-37.77546687,145.02945580000002,House,Private room,1,1,46,1,29,59,89,6,87,flexible,1,0.68,46.0,31,69.99462366
315,Yarra,ALPHINGTON,-37.78427301,145.0331051,Townhouse,Private room,1,1,40,14,10,16,16,1,100,flexible,1,0.2,40.0,31,69.99462366
316,Hobsons Bay,ALTONA,-37.871345500000004,144.8125762,House,Private room,1,1,46,2,1,3,33,82,99,flexible,2,2.77,46.0,26,64.83653846
317,Hobsons Bay,ALTONA,-37.86938688,144.8184531,Apartment,Entire home/apt,2,2,161,3,0,8,38,15,87,strict_14_with_grace_period,1,0.24,80.5,26,64.83653846
318,Hobsons Bay,ALTONA,-37.87044574,144.8235877,Townhouse,Entire home/apt,2,2,138,3,10,10,10,66,97,strict_14_with_grace_period,2,1.13,69.0,26,64.83653846
